preco;tamanho (m²);qtd_quartos;qtd_banheiros;qtd_vagas_garagem;bairro;endereco;bairro_tratada;bairro_mais_barato;bairro_norm;endereco_norm;latitude;longitude;CEP_opencage;dist_praca_da_liberdade_km;dist_lagoa_da_pampulha_km;dist_parque_americo_renne_km;dist_parque_das_mangabeiras_km;dist_circuito_da_liberdade_km;dist_mercado_central_km;dist_igreja_sao_jose_km
950000.0;105.0;3;2.0;2;Santa Amélia;Rua Saide Haddad Antônio;Santa Amélia;0;santa amelia;rua saide haddad antonio;-19.8392577;-43.9843226;31555-100;12.117340098804574;2.350330052028089;10.489896626477405;14.86883048773808;12.117340098804574;10.356839410315937;10.489896626477405
403000.0;70.0;3;1.0;1;Ventosa;Rua Paulo Piedade Campos;Outros;0;ventosa;rua paulo piedade campos;-19.9563042;-43.9689642;30494-225;4.274547315549763;10.864291574973075;5.42108217838927;7.355957083571878;4.274547315549763;5.53449097979396;5.42108217838927
1720000.0;82.0;3;2.0;2;Lourdes;Rua Gonçalves Dias;Lourdes;0;lourdes;rua goncalves dias;-19.9307386;-43.9392867;30160-017;0.9762605126760102;8.821960785845032;1.2662457265966163;4.542786625452082;0.9762605126760102;1.403011532198971;1.2662457265966163
540000.0;130.0;3;2.0;2;Sagrada Família;Rua Santo Agostinho;Sagrada Família;0;sagrada familia;rua santo agostinho;-19.8972794;-43.9188061;31035-460;4.704054034174259;7.246966603048013;3.0137932759023682;5.856878740244171;4.704054034174259;2.8809531613823522;3.0137932759023682
1189000.0;176.0;3;3.0;3;Padre Eustáquio;Rua Henrique Gorceix;Padre Eustáquio;0;padre eustaquio;rua henrique gorceix;-19.9173968;-43.979763;30720-380;5.349355559741387;6.566248679119535;4.879263434834104;9.025071947410078;5.349355559741387;4.869770089237077;4.879263434834104
670000.0;155.0;4;3.0;2;São Lucas;Rua Cabrália;São Lucas;0;sao lucas;rua cabralia;-19.933388;-43.9169306;30240-130;1.7731359814292296;10.262203498716723;2.2088545773841437;2.367598702425123;1.7731359814292296;2.309769971731832;2.2088545773841437
1064091.0;142.0;3;3.0;2;Sagrada Família;Rua Santa Bárbara;Sagrada Família;0;sagrada familia;rua santa barbara;-19.908659;-43.9263292;31030-010;3.275146788188894;7.511464640706177;1.5294341763345074;5.086300527952637;3.275146788188894;1.3951990361416016;1.5294341763345074
720000.0;95.0;3;2.0;1;Lourdes;Rua Rio de Janeiro;Lourdes;0;lourdes;rua rio de janeiro;-19.925814;-43.9404836;30180-100;1.496400081440023;8.274961044539824;0.9347526865434201;4.893624966000255;1.496400081440023;1.0343313425587248;0.9347526865434201
480000.0;62.0;3;2.0;2;Sagrada Família;Rua Santa Marta;Sagrada Família;0;sagrada familia;rua santa marta;-19.9093756;-43.9213488;31015-015;3.3554909408969587;7.926922350775749;1.7791380212391834;4.747293583493434;3.3554909408969587;1.6725257734891996;1.7791380212391834
3700000.0;424.0;4;3.0;4;Serra;Rua Alumínio;Serra;0;serra;rua aluminio;-19.9382523;-43.9243758;30220-090;0.9379620102113383;10.284876244837882;2.146081319156209;2.7843437490462577;0.9379620102113383;2.286605016436252;2.146081319156209
1300000.0;204.0;3;2.0;3;Diamante;Rua Antônio Alves;Diamante;0;diamante;rua antonio alves;-19.9876031;-44.0307658;30662-460;11.612235771546311;15.483055072034485;12.600847790316548;14.469394591733685;11.612235771546311;12.69246366297762;12.600847790316548
530000.0;75.0;3;2.0;2;Santa Amélia;Rua Saide Haddad Antônio;Santa Amélia;0;santa amelia;rua saide haddad antonio;-19.8392577;-43.9843226;31555-100;12.117340098804574;2.350330052028089;10.489896626477405;14.86883048773808;12.117340098804574;10.356839410315937;10.489896626477405
1200000.0;135.0;4;5.0;3;Dona Clara;Rua Bento Mendes Castanheira;Dona Clara;0;dona clara;rua bento mendes castanheira;-19.8603897;-43.9392591;31260-140;8.55912034758254;3.687910828376958;6.716648656463643;10.446895986853935;8.55912034758254;6.5623504646487145;6.716648656463643
210000.0;44.0;2;1.0;1;Camargos;Rua Titânio;Outros;0;camargos;rua titanio;-19.9421185;-44.0132981;30525-160;8.39033803263656;10.13358558773087;8.701349186440138;11.935019072513779;8.39033803263656;8.744692822879243;8.701349186440138
798000.0;64.0;2;1.0;2;Santo Antônio;Rua Teixeira de Freitas;Santo Antônio;0;santo antonio;rua teixeira de freitas;-19.9476458;-43.947368;30350-213;1.8521325247070897;10.287906679544779;3.3168396295440608;5.022059408147191;1.8521325247070897;3.456395400287144;3.3168396295440608
1990000.0;181.0;4;3.0;3;Santo Agostinho;Rua Alvarenga Peixoto;Santo Agostinho;0;santo agostinho;rua alvarenga peixoto;-19.9288279;-43.9523286;30170-041;2.211386195737716;8.142558771655468;2.1814675344421834;5.8911113300570195;2.211386195737716;2.249073187711775;2.1814675344421834
800000.0;174.0;3;3.0;2;Concórdia;Rua Jequiá;Concórdia;0;concordia;rua jequia;-19.8960776;-43.9431843;31130-300;4.700925998725054;5.30822235469812;2.926000047350408;7.257327225276367;4.700925998725054;2.781576432660959;2.926000047350408
1500000.0;122.0;4;4.0;2;Paquetá;Rua Constantino Siqueira dos Santos;Paquetá;0;paqueta;rua constantino siqueira dos santos;-19.8817347;-43.989833;31330-572;8.5527713305936;3.0566098364473255;7.331122099558797;11.903672753743397;8.5527713305936;7.240799121676898;7.331122099558797
1908000.0;160.0;4;2.0;2;Funcionários;Rua dos Aimorés;Funcionários;0;funcionarios;rua dos aimores;-19.9294534;-43.9337935;30140-080;0.8922834621604979;8.95134468408727;0.9593527530720668;4.0858904726688605;0.8922834621604979;1.1141437064455348;0.9593527530720668
1490000.0;107.0;3;3.0;3;Ouro Preto;Rua Chehade Nasser;Ouro Preto;0;ouro preto;rua chehade nasser;-19.8727492;-43.9836085;31310-530;8.895584425751288;1.8678291219078054;7.486530621760053;12.046820737226064;8.895584425751288;7.3772328681504105;7.486530621760053
850000.0;132.0;4;2.0;2;Santo Antônio;Rua São João Evangelista;Santo Antônio;0;santo antonio;rua sao joao evangelista;-19.9467377;-43.9406834;30330-012;1.2818858933370103;10.407447909932587;2.9736152440889065;4.321673870610128;1.2818858933370103;3.123532714651131;2.9736152440889065
790000.0;85.0;3;1.0;2;São Pedro;Rua Coral;São Pedro;0;sao pedro;rua coral;-19.94852;-43.9379577;30330-000;1.3137847152158502;10.691767758392404;3.107199765299427;4.040263888021019;1.3137847152158502;3.2603550937978545;3.107199765299427
1200000.0;87.0;2;2.0;2;Santo Agostinho;Rua Martim de Carvalho;Santo Agostinho;0;santo agostinho;rua martim de carvalho;-19.9300404;-43.9526961;30170-041;2.1920901103008186;8.260680315224128;2.273797213869228;5.883342900309249;2.1920901103008186;2.347613947151509;2.273797213869228
2190000.0;192.0;4;4.0;3;Palmares;Rua Joviano Naves;Palmares;0;palmares;rua joviano naves;-19.92083;-43.93778;30160-033;1.904096584871651;7.913507285875293;0.4690646883943537;4.94709879734505;1.904096584871651;0.49504877157750926;0.4690646883943537
640000.0;140.0;3;3.0;2;Santa Mônica;Rua Dorival Machado;Santa Mônica;0;santa monica;rua dorival machado;-19.8274831;-43.9722178;31525-410;12.843027879977782;3.419152353498579;11.105427704403935;15.26147079428644;12.843027879977782;10.961412953373905;11.105427704403935
2365000.0;145.0;4;4.0;4;Gutierrez;Rua Oscar Trompowsky;Gutierrez;0;gutierrez;rua oscar trompowsky;-19.9369049;-43.9614399;30430-180;2.9466610925119134;8.80698936657954;3.4435445126751763;6.588255331865049;2.9466610925119134;3.5262911702906132;3.4435445126751763
1425827.0;162.0;3;5.0;3;Buritis;Avenida Aggeo Pio Sobrinho;Buritis;0;buritis;avenida aggeo pio sobrinho;-19.9746598;-43.9769735;30575-834;6.149961236334971;12.88422562887219;7.513492668506988;8.681934646555721;6.149961236334971;7.637078001325409;7.513492668506988
898000.0;73.0;3;2.0;2;Buritis;Avenida José de Oliveira Vaz;Buritis;0;buritis;avenida jose de oliveira vaz;-19.9820245;-43.9777458;30575-855;6.777851900395812;13.701188578689798;8.220977886387526;9.07567916695785;6.777851900395812;8.349226958129819;8.220977886387526
795000.0;152.0;4;3.0;2;Sagrada Família;Rua Santo Agostinho;Sagrada Família;0;sagrada familia;rua santo agostinho;-19.8972794;-43.9188061;31035-460;4.704054034174259;7.246966603048013;3.0137932759023682;5.856878740244171;4.704054034174259;2.8809531613823522;3.0137932759023682
575000.0;119.0;3;2.0;1;Cruzeiro;Rua Pium-I;Cruzeiro;0;cruzeiro;rua pium-i;-19.9426434;-43.9299187;30310-560;0.6704532623882377;10.434347112398777;2.443913104361385;3.2293700041182283;0.6704532623882377;2.597360466727842;2.443913104361385
1460000.0;128.0;4;3.0;3;Buritis;Rua José Hemetério Andrade;Buritis;0;buritis;rua jose hemeterio andrade;-19.9767283;-43.9638434;30575-210;5.3926744056263285;13.156908081123644;6.968289393369133;7.5103161968046015;5.3926744056263285;7.106358528196091;6.968289393369133
2309616.0;149.0;2;2.0;2;Carmo;Rua Grão Mogol;Carmo;0;carmo;rua grao mogol;-19.944386;-43.9331149;30310-370;0.7625509003720777;10.464671474192176;2.611123433625593;3.5403315531032606;0.7625509003720777;2.766104014708449;2.611123433625593
1200000.0;130.0;3;3.0;2;Planalto;Rua José Oscar Barreira;Planalto;0;planalto;rua jose oscar barreira;-19.835831;-43.9528277;31720-440;11.439322182524906;3.3605117668779902;9.626054010406197;13.508738479053912;11.439322182524906;9.474666649306108;9.626054010406197
350000.0;60.0;2;1.0;1;Serra;Rua do Ouro;Serra;0;serra;rua do ouro;-19.9403611;-43.9200245;30220-060;1.4254127341933536;10.721307425790124;2.5731286123643575;2.2771795024316694;1.4254127341933536;2.704858677259383;2.5731286123643575
590000.0;62.0;1;1.0;1;Estoril;Rua José Laporte Neto;Estoril;0;estoril;rua jose laporte neto;-19.962151;-43.9629076;30494-080;4.129533200302107;11.559438058947793;5.528310481815253;6.8588361767299375;4.129533200302107;5.657319914241265;5.528310481815253
1917182.0;135.0;2;3.0;3;São Pedro;Rua Padre Odorico;São Pedro;0;sao pedro;rua padre odorico;-19.9416661;-43.9364777;30330-010;0.5686584579874113;10.046927468254589;2.333782452971256;3.9244449301625073;0.5686584579874113;2.4872826109593125;2.333782452971256
670000.0;78.0;2;2.0;1;Alto Barroca;Rua Conselheiro Saraiva;Alto Barroca;0;alto barroca;rua conselheiro saraiva;-19.9316151;-43.9688574;30431-020;3.7790914723688576;8.136926215388455;3.910500501386011;7.465584900416418;3.7790914723688576;3.9607161777170496;3.910500501386011
960000.0;106.0;4;2.0;2;Liberdade;Rua Frei Manoel da Cruz;Liberdade;0;liberdade;rua frei manoel da cruz;-19.860816;-43.9540979;31270-180;8.764051517928673;2.144597144153287;6.98844602893569;11.118453710364525;8.764051517928673;6.841353583708402;6.98844602893569
2100000.0;280.0;4;2.0;2;Santo Agostinho;Rua Araguari;Santo Agostinho;0;santo agostinho;rua araguari;-19.9304115;-43.9513723;30170-008;2.048281176403873;8.339207805121127;2.170758845109175;5.7388792198189105;2.048281176403873;2.2507911541597414;2.170758845109175
675000.0;190.0;3;1.0;2;Estoril;Rua Paulo Piedade Campos;Estoril;0;estoril;rua paulo piedade campos;-19.965417;-43.9647127;30493-030;4.512637288205646;11.901494956457471;5.933806170637363;7.137380828787332;4.512637288205646;6.0634305646576845;5.933806170637363
520000.0;103.0;3;3.0;2;Carlos Prates;Rua Lagoa Santa;Carlos Prates;0;carlos prates;rua lagoa santa;-19.9154963;-43.9499486;30710-020;2.995279588652629;6.829952537470489;1.8393528371092505;6.331817456347229;2.995279588652629;1.7959040784850313;1.8393528371092505
430000.0;87.0;3;3.0;1;Santa Mônica;Rua do Carmelo;Santa Mônica;0;santa monica;rua do carmelo;-19.8307541;-43.9700416;31565-180;12.42771506946046;3.0833819973577556;10.685221541950698;14.833907489539447;12.42771506946046;10.54078910340741;10.685221541950698
2021397.0;83.0;2;2.0;1;Savassi;Rua Fernandes Tourinho;Savassi;0;savassi;rua fernandes tourinho;-19.9386497;-43.9388946;30112-002;0.5993568427523748;9.64069984783316;2.0610024831694913;4.234166109967825;0.5993568427523748;2.2100363567877777;2.0610024831694913
513000.0;62.0;3;2.0;1;Castelo;Rua Radialista Ubaldo Ferreira;Castelo;0;castelo;rua radialista ubaldo ferreira;-19.876815;-43.9933563;31330-120;9.20193842792243;2.8535624968767057;7.953480468860217;12.529045784489048;9.20193842792243;7.85957346346252;7.953480468860217
1100000.0;69.0;2;3.0;3;São Pedro;Rua Major Lopes;São Pedro;0;sao pedro;rua major lopes;-19.9416598;-43.9364685;30330-010;0.5675295195658654;10.046667679974355;2.332955000047598;3.9235955276753605;0.5675295195658654;2.4864627672679145;2.332955000047598
716000.0;79.0;2;1.0;0;Gutierrez;Rua Benjamim Jacob;Gutierrez;0;gutierrez;rua benjamim jacob;-19.940883;-43.9590024;30430-050;2.7166508864764674;9.283277260921395;3.490496569929065;6.274879385328614;2.7166508864764674;3.5912103111756584;3.490496569929065
595000.0;90.0;3;1.0;2;Vila Cloris;Rua das Tangerinas;Vila Cloris;0;vila cloris;rua das tangerinas;-19.8235436;-43.9481346;31744-060;12.710592976228671;4.7301213376194235;10.87806629783113;14.57843266350253;12.710592976228671;10.724694402705225;10.87806629783113
350000.0;68.0;3;2.0;2;Santa Mônica;Rua Gonçalves Magalhães;Santa Mônica;0;santa monica;rua goncalves magalhaes;-19.8262907;-43.9684275;31565-180;12.849055653791812;3.5983088782753394;11.090400984745278;15.183027932420872;12.849055653791812;10.944318163508996;11.090400984745278
990000.0;67.0;2;1.0;2;Luxemburgo;Rua Alves do Vale;Luxemburgo;0;luxemburgo;rua alves do vale;-19.9463862;-43.9535561;30380-350;2.3375903807245817;9.99268610470709;3.538363554864387;5.6694704812082914;2.3375903807245817;3.663612747565748;3.538363554864387
850000.0;135.0;3;3.0;2;Manacás;Rua Francisco Magalhães Gomes;Manacás;0;manacas;rua francisco magalhaes gomes;-19.8939738;-43.998234;30840-300;8.333128127946006;4.671896454262225;7.419393601007149;11.891494769645336;8.333128127946006;7.358756622352605;7.419393601007149
850000.0;130.0;4;3.0;2;Grajaú;Rua Aristóteles Caldeira;Grajaú;0;grajau;rua aristoteles caldeira;-19.9354985;-43.9650709;30430-180;3.333435413353021;8.60175874057598;3.702911559370534;6.989722222315817;3.333435413353021;3.773598475853455;3.702911559370534
750000.0;140.0;4;3.0;2;Gutierrez;Rua Marechal Bitencourt;Gutierrez;0;gutierrez;rua marechal bitencourt;-19.92083;-43.93778;30160-033;1.904096584871651;7.913507285875293;0.4690646883943537;4.94709879734505;1.904096584871651;0.49504877157750926;0.4690646883943537
700000.0;156.0;3;1.0;2;Santa Lúcia;Rua Centauro;Santa Lúcia;0;santa lucia;rua centauro;-19.9602018;-43.9488677;30316-110;2.995289744576562;11.593304598861916;4.6564302821854335;5.383478992395528;2.995289744576562;4.801921201120009;4.6564302821854335
4500000.0;280.0;4;5.0;4;Serra;Rua Bambuí;Serra;0;serra;rua bambui;-19.9469677;-43.9199284;30210-590;1.7487124334538742;11.352660367028138;3.217365297386979;2.148969286132936;1.7487124334538742;3.357590331920682;3.217365297386979
1356000.0;77.0;3;3.0;2;Santo Agostinho;Rua Juiz de Fora;Santo Agostinho;0;santo agostinho;rua juiz de fora;-19.9294798;-43.9552575;30110-062;2.464257032070886;8.130786421402266;2.491608257670564;6.157392553937143;2.464257032070886;2.5553908924719435;2.491608257670564
380000.0;60.0;3;1.0;3;Estrela do Oriente;Rua das Canoas;Outros;0;estrela do oriente;rua das canoas;-19.9648415;-43.9846857;30570-080;6.172147201567608;11.84355111038369;7.260020574562893;9.145662705094558;6.172147201567608;7.365014919720319;7.260020574562893
2500000.0;159.0;4;4.0;3;Belvedere;Rua Elza Brandão Rodarte;Belvedere;0;belvedere;rua elza brandao rodarte;-19.9716302;-43.9410701;30320-900;3.864892595613784;13.022323776317783;5.6855710663330115;5.14977953136737;3.864892595613784;5.839004039988124;5.6855710663330115
900000.0;72.0;2;2.0;2;Serra;Rua Oriente;Serra;0;serra;rua oriente;-19.9400382;-43.9178023;30210-550;1.6465678073788075;10.816760711089163;2.677363874151031;2.0707916043413865;1.6465678073788075;2.8022264148461042;2.677363874151031
3100000.0;330.0;4;4.0;5;Serra;Rua Serranos;Serra;0;serra;rua serranos;-19.9437641;-43.9166399;30210-590;1.8768888487047393;11.229147962040889;3.083010432823806;1.8378132474903242;1.8768888487047393;3.2120095942256075;3.083010432823806
540000.0;71.0;3;2.0;2;Paquetá;Rua Gustavo Ladeira;Paquetá;0;paqueta;rua gustavo ladeira;-19.8798567;-43.9917617;31330-572;8.84262703264042;3.0002034060908254;7.617023919144886;12.190420412241822;8.84262703264042;7.525852303538385;7.617023919144886
2166000.0;127.0;3;3.0;2;Savassi;Rua Antônio de Albuquerque;Savassi;0;savassi;rua antonio de albuquerque;-19.9372065;-43.9394673;30112-011;0.6464619470209846;9.470172470048661;1.9276111593095007;4.329553703458512;0.6464619470209846;2.0742931194273155;1.9276111593095007
3000000.0;300.0;4;5.0;4;Funcionários;Rua Maranhão;Funcionários;0;funcionarios;rua maranhao;-19.9352072;-43.9264341;30110-032;0.7622838229854362;9.885031699123367;1.7494268856889694;3.112069713192142;0.7622838229854362;1.8917973307276827;1.7494268856889694
1253330.0;62.0;2;2.0;1;Gutierrez;Rua Almirante Alexandrino;Gutierrez;0;gutierrez;rua almirante alexandrino;-19.9374477;-43.9573884;30441-028;2.52178134325864;8.941137652345889;3.123540712468662;6.160056289832719;2.52178134325864;3.217427975237649;3.123540712468662
1597000.0;115.0;3;3.0;2;Castelo;Rua Castelo de Abrantes;Castelo;0;castelo;rua castelo de abrantes;-19.8832683;-43.9965755;31330-000;8.940835431481279;3.6102591078417077;7.820655955433728;12.375103988079951;8.940835431481279;7.739456237238213;7.820655955433728
1590000.0;120.0;4;3.0;2;Castelo;Rua Castelo Guimarães;Castelo;0;castelo;rua castelo guimaraes;-19.879182;-43.9982935;31330-220;9.38040371547417;3.4067852011925193;8.218499395638819;12.783445251468907;9.38040371547417;8.13265378822722;8.218499395638819
450000.0;85.0;4;2.0;1;Buritis;Rua Paulo Diniz Carneiro;Buritis;0;buritis;rua paulo diniz carneiro;-19.9664647;-43.9696938;30492-020;4.979471383552369;11.98431286347205;6.3301292582793;7.670200817026516;4.979471383552369;6.454584043928371;6.3301292582793
420000.0;92.0;3;2.0;1;Minaslândia;Rua José Ambrósio Diniz;Outros;0;minaslandia;rua jose ambrosio diniz;-19.8524181;-43.9329643;31810-270;9.418885484423853;4.388645596932105;7.57015464767334;11.034144396324631;9.418885484423853;7.4151717449840495;7.57015464767334
940000.0;190.0;3;3.0;2;Minas Brasil;Avenida Padre Vieira;Outros;0;minas brasil;avenida padre vieira;-19.9160217;-43.9899947;30730-420;6.394199120180505;6.5953457172774135;5.959508543663044;10.08176721577786;6.394199120180505;5.947781684831712;5.959508543663044
399000.0;35.0;1;2.0;1;Coração Eucarístico;Rua Dom Lúcio Antunes;Coração Eucarístico;0;coracao eucaristico;rua dom lucio antunes;-19.9223947;-43.9874449;30535-610;5.910110037723405;7.225773688033049;5.671654205158212;9.608359630936866;5.910110037723405;5.6786165627640575;5.671654205158212
2511600.0;156.0;4;4.0;3;Santo Antônio;Rua Primavera;Santo Antônio;0;santo antonio;rua primavera;-19.9423494;-43.9429876;30330-240;1.1474886733130945;9.868816606549256;2.5922359224772475;4.590633250864187;1.1474886733130945;2.7355395524280635;2.5922359224772475
1383907.0;78.0;2;2.0;2;Boa Viagem;Rua Alagoas;Boa Viagem;0;boa viagem;rua alagoas;-19.9303518;-43.9348005;30140-080;0.8067717916841394;8.989855710787134;1.0690223134862074;4.134053909235214;0.8067717916841394;1.2225365747896069;1.0690223134862074
1035700.0;59.0;2;1.0;2;Santa Efigênia;Rua Álvares Maciel;Santa Efigênia;0;santa efigenia;rua alvares maciel;-19.9239774;-43.924065;30140-001;1.7820714886237299;8.98033823365436;1.0288832521809377;3.6203701846247287;1.7820714886237299;1.091632028380735;1.0288832521809377
4950000.0;275.0;4;6.0;5;Belvedere;Rua Engenheiro Walter Kurrle;Belvedere;0;belvedere;rua engenheiro walter kurrle;-19.9772295;-43.9440843;30320-900;4.540760566179239;13.543092834922707;6.348136773514525;5.757571342991224;4.540760566179239;6.500710323605869;6.348136773514525
1900000.0;147.0;4;4.0;3;Buritis;Rua Tito Guimarães;Buritis;0;buritis;rua tito guimaraes;-19.9682413;-43.9694068;30492-020;5.085955174333009;12.182078267917111;6.470666692160569;7.699403953560975;5.085955174333009;6.597090862935902;6.470666692160569
540000.0;100.0;3;2.0;2;Santo Antônio;Rua Deputado Álvaro Sales;Santo Antônio;0;santo antonio;rua deputado alvaro sales;-19.9490157;-43.9461962;30350-213;1.8568192546844797;10.467739767545487;3.4028675150574466;4.904289282550754;1.8568192546844797;3.5456672218814305;3.4028675150574466
700000.0;110.0;3;2.0;2;Ouro Preto;Rua Adma Saba Paiva;Ouro Preto;0;ouro preto;rua adma saba paiva;-19.872816;-43.9792721;31310-360;8.628314682943861;1.686032617958237;7.168779185329606;11.71340252437515;8.628314682943861;7.054719766527564;7.168779185329606
1100000.0;140.0;3;2.0;2;Luxemburgo;Rua Henrique Sales;Luxemburgo;0;luxemburgo;rua henrique sales;-19.9434164;-43.9535131;30380-210;2.2150824612242093;9.673144865137099;3.278209904408144;5.677848743312386;2.2150824612242093;3.398057372049219;3.278209904408144
1470000.0;90.0;1;2.0;1;Boa Viagem;Rua dos Aimorés;Boa Viagem;0;boa viagem;rua dos aimores;-19.9294534;-43.9337935;30140-080;0.8922834621604979;8.95134468408727;0.9593527530720668;4.0858904726688605;0.8922834621604979;1.1141437064455348;0.9593527530720668
720000.0;78.0;2;3.0;2;Buritis;Rua Tereza Mota Valadares;Buritis;0;buritis;rua tereza mota valadares;-19.9740666;-43.9720029;30575-180;5.727094848387273;12.818195545528578;7.1545006579799795;8.173021732986616;5.727094848387273;7.282779201580764;7.1545006579799795
535000.0;78.0;3;2.0;2;Heliópolis;Rua Doutor Cinyras Ladeira;Heliópolis;0;heliopolis;rua doutor cinyras ladeira;-19.8433498;-43.9378613;31741-555;10.433641792329182;4.169772548979375;8.587251778204;12.15024849675368;10.433641792329182;8.432511667961503;8.587251778204
1398590.0;152.0;2;2.0;2;Barro Preto;Rua dos Timbiras;Barro Preto;0;barro preto;rua dos timbiras;-19.923849;-43.9514012;30180-094;2.423847584631256;7.645700535073365;1.9249885232641328;6.012392005552773;2.423847584631256;1.9581261304964632;1.9249885232641328
2483063.0;112.0;3;3.0;2;Boa Viagem;Rua Alagoas;Boa Viagem;0;boa viagem;rua alagoas;-19.9303518;-43.9348005;30140-080;0.8067717916841394;8.989855710787134;1.0690223134862074;4.134053909235214;0.8067717916841394;1.2225365747896069;1.0690223134862074
1050000.0;135.0;4;4.0;3;Liberdade;Rua Carmelino Pinto Coelho;Liberdade;0;liberdade;rua carmelino pinto coelho;-19.8599392;-43.9527365;31270-180;8.824138481728202;2.2762767880471992;7.038198795438298;11.129555037134866;8.824138481728202;6.889984840932347;7.038198795438298
1330000.0;82.0;2;2.0;2;Sion;Praça Deputado Renato Azeredo;Sion;0;sion;praca deputado renato azeredo;-19.9571668;-43.9336441;30315-400;2.1774841392611393;11.747396691880285;4.026094204120413;3.7605007635705925;2.1774841392611393;4.1810728412066736;4.026094204120413
790000.0;78.0;3;2.0;2;Serra;Rua Capelinha;Serra;0;serra;rua capelinha;-19.9407465;-43.9156679;30220-330;1.8805192616263526;11.005746383365064;2.878098550251741;1.8341845820809333;1.8805192616263526;2.998659492358575;2.878098550251741
650000.0;70.0;3;2.0;1;Paquetá;Rua Gustavo Ladeira;Paquetá;0;paqueta;rua gustavo ladeira;-19.8798567;-43.9917617;31330-572;8.84262703264042;3.0002034060908254;7.617023919144886;12.190420412241822;8.84262703264042;7.525852303538385;7.617023919144886
1390000.0;142.0;4;4.0;3;Buritis;Rua Professor Miguel de Souza;Buritis;0;buritis;rua professor miguel de souza;-19.9775243;-43.9683098;30575-210;5.749960557449362;13.213913584307043;7.270785934981836;7.969942338704179;5.749960557449362;7.4050621502828164;7.270785934981836
750000.0;68.0;3;2.0;2;Buritis;Rua Doutor Lucídio Avelar;Buritis;0;buritis;rua doutor lucidio avelar;-19.9727507;-43.96518;30455-610;5.134665783591476;12.70678604306955;6.64927579145031;7.456465301411177;5.134665783591476;6.78377921365823;6.64927579145031
1060000.0;130.0;3;2.0;2;Castelo;Rua Cecília Fonseca Coutinho;Castelo;0;castelo;rua cecilia fonseca coutinho;-19.888971;-43.9951908;30840-460;8.41755285074851;4.0335691658851065;7.376541557856404;11.904401254796058;8.41755285074851;7.303804291602264;7.376541557856404
799000.0;175.0;3;3.0;3;Santa Amélia;Rua Augusto Clementino;Santa Amélia;0;santa amelia;rua augusto clementino;-19.8437417;-43.9844129;31555-100;11.678163474411859;1.922854368767893;10.070894148403688;14.479789351417988;11.678163474411859;9.939968136476773;10.070894148403688
1450000.0;190.0;4;3.0;1;Santo Antônio;Rua Paulo Afonso;Santo Antônio;0;santo antonio;rua paulo afonso;-19.9374625;-43.9456292;30380-002;1.2907301431199767;9.266923853271889;2.2513717186941906;4.9510038174882505;1.2907301431199767;2.380016247225761;2.2513717186941906
1149000.0;150.0;4;3.0;2;Anchieta;Rua Rogério Fajardo;Anchieta;0;anchieta;rua rogerio fajardo;-19.9516392;-43.9245444;30160-043;1.8138735596102593;11.57678091037429;3.534915939924453;2.6839081925984165;1.8138735596102593;3.684819597507392;3.534915939924453
330000.0;44.0;2;1.0;1;Santa Maria;Rua das Pérolas;Outros;0;santa maria;rua das perolas;-19.9327529;-44.0160192;30525-220;8.675794726547986;9.32346653982715;8.760824705090274;12.308533618329022;8.675794726547986;8.78560695236475;8.760824705090274
650000.0;122.0;3;2.0;1;Santo Antônio;Rua Benjamim Flores;Santo Antônio;0;santo antonio;rua benjamim flores;-19.9484475;-43.9443745;30350-213;1.677145266326401;10.463137063414532;3.2729064258754432;4.711119424915903;1.677145266326401;3.4182836855686825;3.2729064258754432
1340000.0;73.0;3;2.0;2;São Lucas;Rua Manaus;São Lucas;0;sao lucas;rua manaus;-19.9276087;-43.9216135;30150-270;1.6419275622133125;9.456490042108213;1.4370765391556484;3.1573389312861737;1.6419275622133125;1.5240933049740273;1.4370765391556484
685000.0;95.0;3;2.0;1;Calafate;Rua Turquesa;Calafate;0;calafate;rua turquesa;-19.9268865;-43.9675158;30411-298;3.769887759809036;7.626874353884041;3.6451190345439968;7.4672125370415;3.769887759809036;3.676939210783993;3.6451190345439968
1048000.0;130.0;3;2.0;2;Itapoã;Rua Gumercindo Couto e Silva;Itapoã;0;itapoa;rua gumercindo couto e silva;-19.8424758;-43.9567692;31720-440;10.802739192542184;2.545428185645156;9.012327621214709;13.027865539188925;10.802739192542184;8.863321582239516;9.012327621214709
1548298.0;97.0;3;3.0;2;Anchieta;Rua Francisco Deslandes;Anchieta;0;anchieta;rua francisco deslandes;-19.9503283;-43.9286988;30310-530;1.4996008567366652;11.255731482401766;3.3041862207094788;3.090420456581888;1.4996008567366652;3.4575891610166014;3.3041862207094788
650000.0;116.0;3;3.0;2;Caiçara-Adelaide;Rua Aspásia;Caiçara-Adelaide;0;caicara-adelaide;rua aspasia;-19.9044704;-43.9780815;30720-530;5.9458169404364805;5.125713651526528;5.025244190071716;9.482698070842357;5.9458169404364805;4.9716143694081;5.025244190071716
700000.0;90.0;3;2.0;2;Palmares;Rua Itajaí;Palmares;0;palmares;rua itajai;-19.8710183;-43.9343686;31155-290;7.36058052734973;4.422824027181387;5.512119054245611;9.163627426077685;7.36058052734973;5.35716731778927;5.512119054245611
