preco;tamanho (m²);qtd_quartos;qtd_banheiros;qtd_vagas_garagem;bairro;endereco
1199000.0;117.0;3;3.0;4;Liberdade;Rua Aureliano Lessa
1450000.0;160.0;4;3.0;2;Serra;Rua Dona Cecília
1300000.0;88.0;3;2.0;2;Gutierrez;Rua Bernardino de Lima
1200000.0;71.0;2;2.0;2;Cruzeiro;Rua Alfenas
780000.0;34.0;1;1.0;1;Santo Agostinho;Rua Gonçalves Dias
1900000.0;190.0;4;3.0;2;Funcionários;Rua Ceará
1900000.0;245.0;4;4.0;4;Liberdade;Rua Júlio Ferraz
748445.0;84.0;3;2.0;2;Bandeirantes;Rua Lodi
1887991.0;118.0;3;2.0;2;Lourdes;Rua Alvarenga Peixoto
515000.0;110.0;3;2.0;1;Colégio Batista;Rua Guanhães
1260000.0;108.0;3;3.0;3;Coração Eucarístico;Rua Dom Lúcio Antunes
548865.0;39.0;1;2.0;1;Estoril;Avenida Raja Gabaglia
1390000.0;145.0;3;2.0;3;Cidade Nova;Rua Luther King
3007337.0;173.0;4;4.0;4;Santo Antônio;Rua São Domingos do Prata
1200000.0;106.0;2;2.0;2;Gutierrez;Rua Oscar Trompowsky
1309101.0;67.0;2;2.0;2;Lourdes;Rua Espírito Santo
666936.0;28.0;1;1.0;0;Cidade Jardim;Rua Conde de Linhares
2888550.0;263.0;5;3.0;4;Castelo;Avenida Altamiro Avelino Soares
1200000.0;98.0;3;2.0;2;Graça;Rua Juruá
1450000.0;120.0;4;3.0;2;Santo Antônio;Rua Paulo Afonso
1500000.0;198.0;4;2.0;2;Sion;Rua do Uruguai
1450000.0;220.0;4;3.0;2;Funcionários;Rua Ceará
750000.0;84.0;2;1.0;2;Anchieta;Rua Vitório Marcola
1097000.0;63.0;2;2.0;2;Santa Efigênia;Rua Grão Pará
938641.0;185.0;3;3.0;2;Sagrada Família;Rua Geraldo Faria de Souza
1850000.0;210.0;4;4.0;5;Serra;Rua Herval
2896559.0;180.0;3;3.0;2;Serra;Rua Bernardo Figueiredo
1890000.0;152.0;4;4.0;2;Castelo;Rua Castelo de Arraiolos
1335000.0;65.0;2;3.0;2;Lourdes;Rua Gonçalves Dias
550000.0;90.0;3;2.0;2;Buritis;Rua Ulisses Marcondes Escobar
1298856.0;60.0;1;2.0;1;Gutierrez;Rua Cônego Rocha Franco
2200000.0;261.0;4;3.0;3;Anchieta;Avenida dos Bandeirantes
518574.0;25.0;1;1.0;1;Savassi;Rua Santa Rita Durão
1490000.0;97.0;3;2.0;3;Prado;Rua Nepomuceno
2200000.0;149.0;4;3.0;3;Santa Lúcia;Rua Urâno
1137000.0;64.0;1;2.0;2;Funcionários;Rua Grão Pará
2450000.0;340.0;4;3.0;3;Lourdes;Rua Gonçalves Dias
1850000.0;200.0;4;3.0;4;Grajaú;Rua Verdum
1049000.0;67.0;2;3.0;2;Luxemburgo;Rua Alves do Vale
2185000.0;174.0;4;5.0;4;Gutierrez;Rua Oscar Trompowsky
2450000.0;146.0;4;3.0;3;Anchieta;Rua Florália
1583512.0;227.0;2;2.0;2;Santo Antônio;Rua São Romão
480000.0;91.0;3;3.0;1;Monsenhor Messias;Rua Ramos de Azevedo
800000.0;155.0;3;2.0;2;Dona Clara;Rua Doutor João Miranda
860000.0;48.0;3;2.0;2;Serra;Rua Visconde de Caravelas
1430000.0;132.0;4;2.0;2;Cidade Jardim;Rua Teixeira Mendes
850000.0;64.0;2;1.0;1;Centro;Rua dos Guajajaras
1326880.0;83.0;3;2.0;2;Boa Viagem;Rua dos Aimorés
1470000.0;195.0;4;2.0;2;Funcionários;Rua dos Aimorés
780000.0;56.0;2;1.0;1;Lourdes;Avenida Bias Fortes
1360221.0;91.0;3;3.0;2;Serra;Rua Serranos
780000.0;110.0;3;2.0;2;Santo Antônio;Rua Abre Campo
4200000.0;306.0;4;4.0;4;Lourdes;Rua São Paulo
1036247.0;53.0;1;1.0;1;São Pedro;Rua Padre Odorico
1650000.0;230.0;4;3.0;2;Sion;Rua do Uruguai
2590000.0;118.0;3;3.0;3;Savassi;Rua Tomé de Souza
1350000.0;148.0;3;3.0;3;Ouro Preto;Rua Randolfo Trindade
1850000.0;211.0;4;3.0;5;Serra;Rua Herval
3900000.0;540.0;5;3.0;3;Lourdes;Rua Alvarenga Peixoto
1018162.0;62.0;2;3.0;2;Santo Agostinho;Rua Juiz de Fora
2462164.0;161.0;4;3.0;3;Savassi;Rua Cláudio Manoel
640000.0;120.0;3;2.0;0;Centro;Rua dos Tupinambás
1310000.0;62.0;2;2.0;2;Lourdes;Rua Curitiba
1380000.0;194.0;2;1.0;1;Santa Efigênia;Avenida do Contorno
894000.0;63.0;2;2.0;2;Cidade Nova;Rua Doutor Júlio Otaviano Ferreira
973900.0;59.0;1;1.0;1;Santa Efigênia;Rua Álvares Maciel
973800.0;59.0;1;1.0;1;Santa Efigênia;Rua Álvares Maciel
2300000.0;207.0;3;3.0;3;Vila Paris;Rua Soares do Couto
2637714.0;143.0;3;1.0;2;Santo Antônio;Rua São Domingos do Prata
870000.0;61.0;2;3.0;2;Serra;Rua Muzambinho
1520000.0;133.0;3;2.0;2;Santa Lúcia;Rua Saturno
630000.0;62.0;2;1.0;1;Alto Barroca;Rua Conselheiro Saraiva
1140345.0;62.0;2;2.0;2;Lourdes;Rua Santa Catarina
630000.0;70.0;2;2.0;2;Sion;Rua Patagônia
719000.0;98.0;3;3.0;1;Sion;Rua Colômbia
1380000.0;137.0;3;3.0;2;Castelo;Rua Doutor Sylvio Menicucci
790000.0;124.0;3;2.0;2;Indaiá;Rua Borges
2740500.0;184.0;4;6.0;3;Carmo;Rua Rio Verde
780000.0;42.0;1;1.0;1;Barro Preto;Rua Juiz de Fora
1195000.0;63.0;2;2.0;2;Funcionários;Rua Grão Pará
799000.0;76.0;2;1.0;2;Nova Suíssa;Rua André Fernandes
1700000.0;133.0;4;2.0;3;Funcionários;Rua dos Timbiras
1290000.0;98.0;2;2.0;2;Sion;Rua Antilhas
1297820.0;58.0;1;1.0;1;Lourdes;Rua Rio de Janeiro
1850000.0;153.0;4;3.0;3;Cruzeiro;Rua Jornalista Jair Silva
750000.0;160.0;4;3.0;2;Gutierrez;Avenida Afonso XIII
1550400.0;80.0;3;3.0;2;Funcionários;Avenida Getúlio Vargas
2300000.0;200.0;4;3.0;2;Savassi;Rua Sergipe
1253950.0;169.0;3;1.0;3;Coração Eucarístico;Rua Dom João Antônio dos Santos
1925000.0;248.0;3;3.0;3;Cidade Nova;Rua João Arantes
1950000.0;190.0;4;4.0;3;Serra;Rua Caraça
3213372.0;165.0;4;5.0;3;Serra;Rua Alumínio
1490000.0;300.0;3;3.0;2;União;Rua Maura
1930000.0;177.0;4;4.0;2;Ouro Preto;Avenida Fleming
623000.0;27.0;1;1.0;0;Lourdes;Rua São Paulo
1242000.0;66.0;2;1.0;2;São Pedro;Rua Padre Odorico
995000.0;64.0;2;2.0;2;Funcionários;Rua Grão Pará
1499000.0;127.0;4;4.0;3;Buritis;Avenida Senador José Augusto
650000.0;36.0;1;1.0;1;Gutierrez;Rua André Cavalcanti
1108000.0;62.0;2;2.0;2;Lourdes;Rua Santa Catarina
550000.0;75.0;3;2.0;2;Castelo;Avenida Altamiro Avelino Soares
680000.0;95.0;3;1.0;2;Castelo;Rua Elson Nunes de Souza
950000.0;120.0;4;3.0;2;Sion;Rua Califórnia
1110000.0;58.0;2;2.0;1;Funcionários;Rua dos Inconfidentes
3300000.0;400.0;5;5.0;4;Cruzeiro;Avenida Afonso Pena
1500000.0;204.0;4;4.0;2;Sion;Rua do Uruguai
1600000.0;142.0;4;3.0;2;Cruzeiro;Rua Ouro Fino
2120000.0;250.0;4;5.0;5;Buritis;Rua Professora Bartira Mourão
690000.0;45.0;1;1.0;2;Funcionários;Avenida Getúlio Vargas
1700000.0;280.0;3;2.0;3;Gutierrez;Rua General Dionísio Cerqueira
2750000.0;207.0;4;3.0;3;Santa Efigênia;Rua Piauí
1727298.0;160.0;3;2.0;2;Vila Paris;Rua Melo de Souza
4200000.0;518.0;5;3.0;3;Serra;Rua Caraça
450000.0;90.0;3;1.0;0;Funcionários;Avenida Francisco Sales
490000.0;33.0;1;1.0;1;Funcionários;Rua dos Timbiras
4500000.0;244.0;4;6.0;4;Belvedere;Rua Fausto Nunes Vieira
799000.0;130.0;4;1.0;1;Lourdes;Rua Curitiba
1250000.0;165.0;4;3.0;3;Santo Antônio;Rua Deputado Álvaro Sales
969000.0;64.0;2;3.0;3;Santo Antônio;Rua Carlos Gomes
1390000.0;107.0;3;3.0;1;Santo Antônio;Rua Marquês de Maricá
1905000.0;94.0;3;3.0;3;Carmo;Rua Outono
1550000.0;73.0;3;2.0;2;Lourdes;Rua Alvarenga Peixoto
3380590.0;173.0;4;4.0;4;Santo Antônio;Rua São Domingos do Prata
1780000.0;185.0;4;4.0;2;Funcionários;Rua Maranhão
1498720.0;88.0;3;2.0;2;Funcionários;Rua dos Aimorés
796974.0;66.0;2;1.0;1;Santa Efigênia;Rua Juiz Costa Val
2120000.0;111.0;3;4.0;3;Gutierrez;Rua Ludgero Dolabela
1100000.0;123.0;4;3.0;3;Buritis;Rua Lauro Ferreira
1100000.0;121.0;4;3.0;2;Serra;Rua Desembargador Mário Mattos
1500000.0;136.0;2;3.0;2;Gutierrez;Rua Moreira César
3630239.0;163.0;4;5.0;3;Santa Lúcia;Rua dos Polos
2802429.0;153.0;3;3.0;2;Funcionários;Rua Bernardo Guimarães
2897000.0;199.0;4;5.0;6;São Luiz;Alameda das Acácias
1600000.0;143.0;4;3.0;2;Cidade Nova;Rua Professor Amedee Peret
834615.0;55.0;2;2.0;0;Gutierrez;Rua André Cavalcanti
3200000.0;185.0;4;4.0;4;Sion;Rua Chicago
495000.0;143.0;3;2.0;1;Fernão Dias;Rua José Carvalho Monteiro
2400000.0;186.0;4;5.0;4;São Bento;Rua Gurury
1700000.0;241.0;4;2.0;3;União;Rua Maura
2300000.0;160.0;4;4.0;3;Santa Lúcia;Rua Urâno
2750000.0;150.0;4;4.0;4;Serra;Rua Luz
1369827.0;66.0;2;3.0;2;São Pedro;Rua Padre Odorico
3140686.0;180.0;4;5.0;4;Santo Agostinho;Rua Paracatu
1970000.0;160.0;4;4.0;3;Cruzeiro;Rua Minas Novas
1980208.0;163.0;3;3.0;2;Santo Antônio;Rua Coletor Celso Werneck
860000.0;91.0;2;2.0;1;Santa Efigênia;Rua Juiz Costa Val
1615000.0;63.0;2;2.0;2;São Pedro;Rua Viçosa
3980000.0;286.0;3;5.0;4;Funcionários;Rua Maranhão
1990000.0;176.0;4;4.0;3;Belvedere;Rua Severino Melo Jardim
650000.0;70.0;2;1.0;2;Sion;Rua Assunção
1510000.0;133.0;4;3.0;2;Anchieta;Rua Francisco Deslandes
690000.0;83.0;3;3.0;2;Castelo;Avenida Miguel Perrela
736000.0;102.0;1;1.0;1;Barro Preto;Rua dos Guajajaras
1204000.0;62.0;2;2.0;2;Lourdes;Rua Santa Catarina
1200000.0;140.0;4;2.0;2;Grajaú;Rua Rio Negro
4400000.0;230.0;4;5.0;4;Santo Agostinho;Rua Ouro Preto
2300000.0;110.0;3;2.0;3;Funcionários;Rua Maranhão
1400000.0;83.0;2;3.0;2;Lourdes;Avenida Olegário Maciel
1562291.0;89.0;3;2.0;2;Barroca;Rua Herculano de Freitas
1081814.0;65.0;2;3.0;2;Santo Agostinho;Rua Juiz de Fora
720000.0;105.0;3;2.0;1;Lourdes;Rua Curitiba
620000.0;69.0;3;2.0;2;Palmeiras;Rua Senhora do Porto
1250000.0;89.0;3;3.0;2;Gutierrez;Rua Martim Francisco
850000.0;160.0;4;2.0;1;Luxemburgo;Rua Guaicuí
690000.0;29.0;1;1.0;1;Savassi;Rua Professor Moraes
1520000.0;182.0;5;5.0;4;Buritis;Rua Cônsul Walter
1380000.0;130.0;4;3.0;3;Serra;Rua Capelinha
2568914.0;143.0;4;3.0;3;Serra;Rua Gabriel Santos
2850000.0;120.0;3;2.0;2;Lourdes;Rua da Bahia
1450000.0;182.0;4;3.0;3;Sagrada Família;Rua Genoveva de Souza
2971485.0;134.0;4;4.0;3;Santo Agostinho;Rua Alvarenga Peixoto
660000.0;82.0;3;2.0;2;Padre Eustáquio;Rua Dona Noemi
700000.0;88.0;3;2.0;2;Buritis;Rua Professora Bartira Mourão
2300000.0;270.0;4;4.0;3;Sion;Rua Santa Maria Itabira
1260000.0;84.0;2;3.0;1;Santa Lúcia;Rua Argus
1290000.0;119.0;3;3.0;2;Castelo;Rua Castelo Guimarães
1450000.0;240.0;4;4.0;3;Carmo;Rua Passa Tempo
950000.0;120.0;4;3.0;1;Lourdes;Rua Felipe dos Santos
1010000.0;65.0;2;2.0;2;Cruzeiro;Rua Pium-I
2690000.0;260.0;4;4.0;3;Lourdes;Rua Espírito Santo
450000.0;37.0;1;1.0;0;São Pedro;Rua Raul Pompéia
600000.0;96.0;2;2.0;1;Cidade Jardim;Rua Conde de Linhares
1525000.0;143.0;3;3.0;3;Prado;Rua Nepomuceno
850000.0;43.0;2;2.0;1;Funcionários;Rua Cláudio Manoel
1980000.0;280.0;3;4.0;2;Santa Lúcia;Rua Terra
1065000.0;118.0;3;3.0;2;Buritis;Rua José Hemetério Andrade
3495000.0;198.0;4;5.0;5;Sion;Rua Chicago
2250000.0;180.0;4;4.0;4;Cidade Nova;Rua Deputado Bernardino de Sena Figueiredo
1900000.0;178.0;4;5.0;3;Buritis;Rua Tereza Mota Valadares
1097828.0;57.0;1;2.0;1;Savassi;Rua Santa Rita Durão
3700000.0;500.0;5;4.0;4;Serra;Rua Alumínio
3240000.0;201.0;4;5.0;3;Funcionários;Rua Maranhão
830000.0;130.0;4;3.0;2;Ipiranga;Avenida Bernardo de Vasconcelos
870000.0;120.0;4;3.0;2;Buritis;Rua Doutor Lucídio Avelar
790000.0;95.0;3;2.0;2;Ouro Preto;Rua Adma Saba Paiva
879687.0;39.0;1;1.0;1;Gutierrez;Rua André Cavalcanti
1120000.0;72.0;2;2.0;2;Savassi;Rua Rio Grande do Norte
1590000.0;120.0;4;2.0;2;Castelo;Rua Castelo Guimarães
937776.0;34.0;1;1.0;1;Savassi;Rua Santa Rita Durão
3390000.0;176.0;4;4.0;3;Sion;Rua Cristina
650000.0;110.0;3;3.0;1;Sagrada Família;Rua Costa Monteiro
2950000.0;156.0;4;4.0;3;Luxemburgo;Rua Engenheiro Albert Scharle
750000.0;106.0;2;2.0;2;Castelo;Rua Castelo Lamego
2150000.0;210.0;5;4.0;2;Ouro Preto;Rua Conceição do Mato Dentro
2562000.0;114.0;3;2.0;2;Savassi;Rua Tomé de Souza
3200000.0;133.0;4;5.0;4;Lourdes;Rua Gonçalves Dias
1650000.0;74.0;1;2.0;2;Savassi;Rua Tomé de Souza
830818.0;40.0;1;1.0;1;Lourdes;Rua Alvarenga Peixoto
1097000.0;64.0;1;2.0;2;Santa Efigênia;Rua Grão Pará
1300000.0;100.0;3;3.0;2;Lourdes;Rua Bernardo Guimarães
1200000.0;30.0;4;3.0;2;Sion;Rua La Plata
870000.0;139.0;3;1.0;1;Barreiro;Rua Santa Maria Goretti
880000.0;149.0;4;2.0;1;Sion;Rua Cristina
1460500.0;61.0;2;2.0;2;Santa Efigênia;Avenida do Contorno
2800000.0;204.0;4;4.0;4;Belvedere;Rua Sebastião Fabiano Dias
2880000.0;131.0;4;4.0;4;Centro;Avenida do Contorno
2665000.0;151.0;4;4.0;0;Funcionários;Rua Maranhão
1100000.0;127.0;3;3.0;2;Castelo;Rua Castelo Évora
1700000.0;149.0;4;3.0;2;Boa Viagem;Rua Sergipe
2990000.0;164.0;4;4.0;0;Funcionários;Rua Maranhão
1965768.0;107.0;3;3.0;2;Santo Agostinho;Rua Ouro Preto
1500000.0;95.0;3;2.0;2;Sion;Rua Panamá
1207600.0;68.0;3;2.0;2;Cidade Jardim;Avenida do Contorno
1650000.0;139.0;4;4.0;3;Castelo;Rua Castelo Moura
819000.0;150.0;4;3.0;2;Buritis;Rua Ernani Agricola
3050000.0;190.0;4;5.0;4;Gutierrez;Rua General Dionísio Cerqueira
1290000.0;62.0;2;2.0;2;Savassi;Rua Santa Rita Durão
1218735.0;71.0;3;2.0;2;Sion;Rua Assunção
1058162.0;62.0;2;3.0;2;Centro;Rua Santa Catarina
470000.0;74.0;3;1.0;1;Sagrada Família;Rua São Jerônimo
1089018.0;56.0;1;1.0;1;São Pedro;Rua Padre Odorico
1990000.0;204.0;3;3.0;4;Buritis;Avenida Deputado Cristóvam Chiaradia
1934028.0;122.0;3;3.0;2;Santa Lúcia;Rua Arrudas
1864379.0;95.0;3;2.0;2;Funcionários;Rua Piauí
1500000.0;200.0;3;3.0;2;Castelo;Rua Castelo de Lisboa
789500.0;77.0;3;2.0;2;Ouro Preto;Rua Sena Madureira
2080720.0;134.0;4;4.0;3;Santo Antônio;Rua São Domingos do Prata
3379287.0;340.0;4;5.0;2;Gutierrez;Rua Ludgero Dolabela
2590000.0;240.0;4;4.0;3;Funcionários;Rua Ceará
500000.0;67.0;3;2.0;1;Palmeiras;Rua Senhora do Porto
1905000.0;92.0;3;2.0;2;Lourdes;Rua Espírito Santo
1700000.0;150.0;4;2.0;2;Funcionários;Rua Piauí
1180000.0;72.0;2;2.0;2;Savassi;Rua Rio Grande do Norte
2100000.0;138.0;4;4.0;4;Luxemburgo;Rua Júlia Nunes Guerra
3900000.0;500.0;4;4.0;4;Serra;Rua Alumínio
599000.0;10.0;3;2.0;1;União;Rua Flor-de-guambé
1250000.0;67.0;2;2.0;2;Barro Preto;Rua Juiz de Fora
3000000.0;155.0;4;4.0;3;Luxemburgo;Rua Professor Júlio Mourão
3736341.0;203.0;3;1.0;3;São Pedro;Rua Padre Odorico
2389000.0;101.0;3;2.0;2;Savassi;Rua Tomé de Souza
1990000.0;230.0;4;3.0;3;Padre Eustáquio;Rua Bonaparte
1066736.0;56.0;1;1.0;1;São Pedro;Rua Padre Odorico
660000.0;26.0;3;3.0;2;Havaí;Rua Lírio Montanhes
1790000.0;111.0;3;2.0;2;Santa Efigênia;Rua Maranhão
1700000.0;373.0;5;4.0;3;Funcionários;Avenida Getúlio Vargas
891360.0;33.0;1;1.0;1;Cidade Jardim;Rua Conde de Linhares
2340000.0;182.0;3;3.0;2;Santo Antônio;Rua Rafael Magalhães
2500000.0;153.0;4;4.0;4;Gutierrez;Rua Oscar Trompowsky
1559000.0;78.0;3;2.0;2;Prado;Rua Turquesa
2998000.0;131.0;4;5.0;4;Lourdes;Avenida do Contorno
1349000.0;56.0;2;2.0;2;Prado;Rua Turquesa
2888550.0;263.0;4;5.0;4;Castelo;Avenida Altamiro Avelino Soares
620000.0;80.0;3;3.0;1;Sagrada Família;Rua Geraldo Menezes Soares
1250000.0;70.0;1;1.0;1;Savassi;Rua dos Inconfidentes
950000.0;200.0;5;3.0;3;Luxemburgo;Rua Aníbal Gontijo
980934.0;62.0;2;2.0;2;Santo Antônio;Rua São Romão
1750000.0;180.0;4;4.0;3;Serra;Rua Serranos
1350000.0;62.0;2;2.0;2;Funcionários;Rua Santa Rita Durão
1750000.0;179.0;4;4.0;2;Gutierrez;Rua Cônego Rocha Franco
1963710.0;92.0;3;3.0;2;Lourdes;Rua Espírito Santo
2220000.0;151.0;4;4.0;4;Lourdes;Rua Tomaz Gonzaga
1920996.0;148.0;2;1.0;2;São Pedro;Rua Padre Odorico
760000.0;15.0;3;3.0;2;Esplanada;Rua Tulipa
1058851.0;64.0;1;1.0;1;São Pedro;Rua Padre Odorico
2350000.0;147.0;4;4.0;4;Carmo;Rua Passa Tempo
950000.0;75.0;2;2.0;2;São Lucas;Rua Rádio
1125111.0;58.0;1;2.0;1;Savassi;Rua Santa Rita Durão
3296000.0;161.0;3;3.0;2;Lourdes;Rua Felipe dos Santos
1298745.0;82.0;3;3.0;2;Santo Antônio;Rua Coletor Celso Werneck
1500000.0;97.0;3;2.0;2;Buritis;Rua José Teófilo Marques
1942000.0;132.0;4;4.0;4;Buritis;Rua Tereza Mota Valadares
790000.0;92.0;3;3.0;2;Alto Caiçaras;Rua Pintagol
4200000.0;305.0;4;5.0;4;Lourdes;Rua São Paulo
1910475.0;109.0;1;2.0;1;Lourdes;Rua Felipe dos Santos
820000.0;67.0;2;3.0;2;Anchieta;Rua Odilon Braga
824900.0;42.0;1;2.0;2;Savassi;Rua Antônio de Albuquerque
2008211.0;142.0;3;3.0;1;Gutierrez;Rua Almirante Alexandrino
4200000.0;256.0;4;3.0;4;Lourdes;Rua Fernandes Tourinho
857095.0;36.0;1;1.0;0;Savassi;Rua Fernandes Tourinho
4200000.0;186.0;4;5.0;3;Carmo;Rua Rio Verde
2311000.0;103.0;3;2.0;2;Savassi;Rua Tomé de Souza
986167.0;56.0;1;1.0;1;São Pedro;Rua Padre Odorico
1084204.0;85.0;3;2.0;2;Funcionários;Rua Maranhão
1750000.0;77.0;3;2.0;2;Sion;Rua Washington
1000000.0;95.0;2;2.0;1;Estoril;Avenida Raja Gabaglia
1612350.0;82.0;3;2.0;2;Santo Antônio;Rua Coletor Celso Werneck
1982149.0;103.0;3;3.0;0;Santo Agostinho;Rua Ouro Preto
3652085.0;188.0;4;5.0;4;Gutierrez;Rua Oscar Trompowsky
2931000.0;111.0;3;4.0;2;Savassi;Rua Alagoas
1850000.0;300.0;4;3.0;2;Floresta;Avenida Assis Chateaubriand
1800000.0;80.0;4;2.0;2;Prado;Rua Safira
1750000.0;175.0;4;3.0;2;Funcionários;Rua Bernardo Guimarães
2228744.0;127.0;4;4.0;3;Santo Antônio;Rua Abre Campo
2284000.0;102.0;3;2.0;2;Savassi;Rua Tomé de Souza
750000.0;130.0;3;2.0;1;Santo Agostinho;Rua Mato Grosso
3620000.0;212.0;4;5.0;4;Belvedere;Rua Engenheiro Walter Kurrle
1540000.0;200.0;2;2.0;2;Carlos Prates;Rua Suassuí
2195000.0;200.0;4;4.0;4;Castelo;Rua Castelo de Windsor
850000.0;52.0;2;2.0;1;Boa Viagem;Rua Bernardo Guimarães
1750000.0;100.0;3;3.0;3;Lourdes;Rua Marília de Dirceu
695000.0;78.0;3;2.0;2;Sagrada Família;Rua Itajubá
890000.0;69.0;3;3.0;1;Anchieta;Rua Grajaú
542000.0;64.0;2;2.0;2;Ipiranga;Rua Dezoito de Julho
975730.0;54.0;1;1.0;1;São Pedro;Rua Padre Odorico
3154512.0;208.0;3;3.0;2;Serra;Rua Bernardo Figueiredo
1750000.0;139.0;4;5.0;3;Castelo;Avenida Miguel Perrela
2990000.0;131.0;4;3.0;4;Santa Efigênia;Avenida do Contorno
2318000.0;102.0;3;2.0;2;Savassi;Rua Tomé de Souza
1700000.0;196.0;3;3.0;2;Lourdes;Rua Antônio de Albuquerque
1541165.0;75.0;2;2.0;2;Lourdes;Rua da Bahia
3500000.0;189.0;4;4.0;4;Belvedere;Rua Professor Raimundo Cândido
700000.0;104.0;3;3.0;2;Jardim América;Rua Lindolfo de Azevedo
1648755.0;94.0;3;3.0;2;Santo Agostinho;Rua Ouro Preto
849372.0;36.0;1;1.0;1;Savassi;Rua Fernandes Tourinho
1100000.0;152.0;3;3.0;2;Santa Efigênia;Avenida Carandaí
859481.0;66.0;3;1.0;2;Santo Antônio;Rua Deputado Álvaro Sales
670000.0;60.0;2;2.0;1;Sion;Rua Assunção
2047048.0;134.0;4;3.0;2;Santo Antônio;Rua São Domingos do Prata
950000.0;67.0;2;2.0;2;Centro;Rua dos Guajajaras
2435433.0;136.0;4;4.0;3;Cruzeiro;Rua Alfenas
1100000.0;70.0;2;2.0;2;Boa Viagem;Rua Sergipe
1767490.0;96.0;3;2.0;2;Funcionários;Rua Piauí
580000.0;116.0;3;1.0;1;Lourdes;Rua dos Guajajaras
450000.0;70.0;3;2.0;1;Jardim Guanabara;Rua Alga Verde
1536615.0;111.0;3;3.0;2;Serra;Rua do Ouro
1557600.0;87.0;2;3.0;0;Funcionários;Rua dos Aimorés
3700000.0;316.0;4;5.0;4;Lourdes;Rua Tomaz Gonzaga
1208000.0;62.0;2;2.0;2;Lourdes;Rua Santa Catarina
820000.0;54.0;1;1.0;1;Lourdes;Rua da Bahia
750000.0;85.0;3;2.0;2;Ouro Preto;Rua Desembargador Paulo Mota
810000.0;134.0;4;2.0;2;Grajaú;Rua Camapuan
1190000.0;95.0;3;3.0;3;Cidade Nova;Rua Cardeal Stepinac
2098410.0;116.0;3;3.0;2;Funcionários;Rua Alagoas
950000.0;66.0;2;2.0;2;Centro;Rua dos Guajajaras
3450000.0;244.0;4;2.0;5;Serra;Rua do Ouro
1495000.0;89.0;2;3.0;1;Lourdes;Rua dos Aimorés
954000.0;56.0;2;2.0;1;Lourdes;Rua Antônio Aleixo
868796.0;29.0;3;1.0;2;Coração Eucarístico;Rua Dom João Antônio dos Santos
2850000.0;180.0;4;6.0;3;Sion;Rua Montevidéu
1850000.0;209.0;4;3.0;2;Santo Antônio;Rua São Domingos do Prata
1015000.0;61.0;2;3.0;1;Santo Antônio;Rua São Romão
649900.0;104.0;3;2.0;3;Ouro Preto;Rua Doutor Júlio Soares
1398000.0;122.0;3;3.0;3;Buritis;Rua Rubens Caporali Ribeiro
3800000.0;264.0;4;4.0;4;Belvedere;Avenida Paulo Camilo Pena
3113000.0;240.0;4;3.0;3;Santo Antônio;Rua Rafael Magalhães
1080000.0;100.0;3;2.0;2;Barreiro;Rua Rodolfo Jacob
3200000.0;215.0;4;5.0;4;Belvedere;Rua Engenheiro Walter Kurrle
1174251.0;78.0;1;1.0;1;São Pedro;Rua Padre Odorico
857895.0;29.0;3;1.0;2;Coração Eucarístico;Rua Dom João Antônio dos Santos
1256702.0;77.0;3;2.0;1;Lourdes;Rua Curitiba
2050000.0;160.0;3;3.0;3;Calafate;Rua Doutor Thomaz Muzzi
1080000.0;56.0;1;1.0;1;Lourdes;Rua Alvarenga Peixoto
700000.0;150.0;3;1.0;2;Santa Lúcia;Rua Universo
2950000.0;143.0;4;4.0;3;Lourdes;Avenida Olegário Maciel
1750000.0;145.0;4;5.0;3;Belvedere;Avenida Luíz Paulo Franco
950000.0;46.0;1;1.0;1;Lourdes;Rua Alvarenga Peixoto
3200000.0;138.0;4;3.0;0;Serra;Rua Oriente
1700000.0;154.0;4;3.0;3;Serra;Rua Santa Helena
2880000.0;188.0;4;6.0;4;Serra;Rua Níquel
1560000.0;90.0;1;2.0;2;Lourdes;Rua dos Aimorés
890000.0;48.0;1;2.0;1;Savassi;Rua Professor Moraes
4000000.0;220.0;3;5.0;2;Savassi;Rua Antônio de Albuquerque
2590000.0;230.0;4;4.0;3;Savassi;Rua Ceará
1600000.0;182.0;3;3.0;2;Gutierrez;Avenida Afonso XIII
1750000.0;240.0;4;3.0;2;Anchieta;Rua Ramalhete
1950000.0;93.0;3;2.0;2;Funcionários;Rua Ceará
429300.0;52.0;2;2.0;1;Santa Rosa;Rua Mato Verde
1650000.0;130.0;3;2.0;2;Serra;Rua Carolina Figueiredo
1247810.0;62.0;2;2.0;1;Savassi;Rua Gonçalves Dias
690000.0;46.0;1;1.0;1;Funcionários;Avenida Getúlio Vargas
590000.0;115.0;3;2.0;0;Centro;Rua dos Goitacazes
700000.0;119.0;3;2.0;2;Pampulha;Rua dos Aeroviários
1182483.0;107.0;3;2.0;2;Buritis;Rua Professora Bartira Mourão
2050000.0;142.0;4;3.0;3;Cidade Nova;Rua Professor Lincoln Continentino
2970000.0;150.0;4;5.0;3;Funcionários;Rua Maranhão
960000.0;89.0;3;1.0;2;Prado;Rua Chapecó
3250000.0;320.0;4;5.0;4;Funcionários;Rua Maranhão
3036968.0;141.0;3;2.0;2;Lourdes;Rua Felipe dos Santos
2300000.0;95.0;3;2.0;2;Savassi;Rua Antônio de Albuquerque
